class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
[e],9.34,x,s,w,f,d,c,w,6.61,2.21,e,i,w,p,f,f,f,g,d,w
[p],6.27,x,y,n,t,e,c,n,5.13,8.12,b,s,w,p,w,t,r,n,d,u
[p],6.38,x,s,w,t,e,d,w,14.74,14.91,b,t,w,u,w,t,p,w,m,u
[p],9.87,f,s,e,f,a,c,w,7.3,22.37,e,s,w,p,f,f,f,y,d,a
[p],3.81,f,y,o,f,s,c,w,4.13,2.94,e,y,o,p,f,f,f,w,d,s
[e],1.97,x,s,n,t,a,c,w,3.87,5.14,e,s,e,p,f,f,f,y,d,a
[e],3.32,x,k,y,f,a,c,e,5.07,7.23,e,k,e,p,y,t,e,n,d,a
[p],4.46,f,y,b,f,s,c,w,5.06,16.03,s,s,w,p,f,f,f,w,d,a
[e],13.93,x,s,w,f,a,c,w,7.71,31.98,e,y,w,p,w,t,s,w,d,a
[e],4.34,x,s,e,f,d,c,y,3.69,13.37,e,t,p,p,f,f,f,y,d,s
[p],1.79,x,w,w,f,e,c,n,0.09,4.45,e,p,p,p,f,f,f,w,d,s
[e],11.0,f,s,w,t,e,c,p,15.04,13.75,s,s,w,p,w,t,r,n,d,a
[e],9.63,x,i,b,f,a,c,w,6.64,17.7,e,y,w,p,w,t,e,w,d,a
[e],8.39,p,t,b,t,d,c,w,3.91,20.66,e,s,w,p,f,f,f,w,g,a
[p],13.0,x,t,y,t,d,c,n,6.68,19.37,e,t,n,p,f,f,f,y,d,a
[e],8.79,x,t,l,t,d,c,y,5.0,27.77,e,s,y,p,f,f,f,b,d,a
[e],6.92,x,s,n,t,f,f,f,2.45,4.93,e,y,n,p,f,f,f,n,d,a
[e],11.42,x,y,w,f,a,c,w,7.92,24.66,e,s,w,p,w,t,l,w,d,a
[e],7.86,x,s,p,t,f,f,f,7.22,16.2,e,s,y,p,f,f,f,n,d,u
[e],1.57,x,s,o,f,f,f,f,2.89,4.72,e,s,o,p,f,f,f,y,d,a
[p],3.82,b,s,n,f,e,d,p,6.98,7.15,e,g,b,p,f,f,f,p,d,s
[e],4.7,x,s,u,f,a,c,y,4.01,0.73,s,s,w,p,f,f,f,y,d,a
[e],9.43,x,s,y,f,f,f,f,5.63,15.04,c,s,w,p,f,f,f,y,d,a
[e],5.22,x,s,e,f,a,c,y,3.71,0.67,s,s,w,p,f,f,f,y,d,a
[e],5.73,s,s,w,t,d,c,w,4.59,7.38,e,s,w,p,f,f,f,w,d,u
[e],11.7,f,t,n,f,s,c,w,9.69,31.38,e,s,w,p,w,t,r,w,d,u
[p],10.03,s,s,o,f,d,c,o,9.98,12.82,e,s,o,p,f,f,f,w,d,u
[p],7.35,s,i,n,t,d,c,w,7.13,18.25,e,s,w,p,f,f,f,w,d,u
[p],6.44,b,t,y,f,a,c,y,7.03,5.39,e,y,w,p,w,t,c,n,d,u
[p],20.14,x,s,n,t,e,c,r,13.12,19.45,e,s,n,p,w,t,l,r,g,u
[p],3.52,c,g,g,f,x,c,w,4.35,2.59,e,i,w,p,f,f,f,w,d,s
[e],6.21,f,y,n,f,d,c,w,3.93,11.43,e,s,u,p,f,f,f,y,d,a
[p],1.88,f,g,k,f,a,c,g,1.25,3.29,e,i,w,u,g,f,f,k,u,a
[p],1.16,x,g,n,f,a,d,p,1.72,0.11,e,y,o,p,f,f,f,w,d,a
[p],5.97,f,t,o,t,x,c,n,7.16,16.98,e,i,o,p,f,f,f,w,d,u
[p],1.56,f,g,o,f,a,d,p,1.97,0.64,e,y,o,p,f,f,f,w,d,u
[e],9.4,x,t,n,t,a,c,p,5.67,26.16,e,s,p,p,f,f,f,w,g,a
[p],7.35,x,s,b,f,e,c,w,10.97,9.58,b,s,w,u,w,t,r,w,d,u
[e],15.82,x,s,n,f,f,f,f,9.52,26.29,c,s,n,p,f,f,f,y,d,u
[p],6.25,f,s,e,f,d,d,b,4.71,12.14,e,s,p,p,f,f,f,b,d,u
[p],7.81,x,k,w,f,x,c,w,7.29,9.09,s,k,y,p,f,f,f,n,d,u
[e],2.91,f,s,n,t,d,d,b,12.63,9.28,e,s,w,p,w,f,f,w,d,a
[p],11.91,x,s,o,f,d,c,o,10.8,13.97,e,s,o,p,f,f,f,y,d,u
[p],7.77,x,y,r,t,a,c,p,2.53,14.73,e,y,r,p,f,f,f,w,d,u
[e],4.76,x,s,y,f,e,c,p,9.69,5.69,e,s,p,p,f,f,f,p,d,u
[e],2.41,x,s,e,t,d,c,w,4.03,5.76,e,s,n,p,f,f,f,w,d,a
[p],4.45,x,y,b,t,e,c,w,7.62,5.35,s,y,w,p,w,t,e,w,d,u
[p],2.83,f,g,b,f,s,d,w,7.52,2.88,r,f,g,p,f,f,f,w,d,u
[p],6.12,f,s,n,t,a,c,b,7.21,9.15,e,s,b,p,f,f,f,b,d,u
[e],5.18,x,s,u,f,a,c,y,4.04,1.12,s,s,w,p,f,f,f,y,d,a
[p],0.7,x,s,o,f,d,d,o,3.13,1.13,e,s,o,p,f,f,f,w,d,s
[e],7.53,f,y,b,f,a,c,w,6.77,22.18,e,i,n,p,w,t,e,w,d,u
[p],4.29,x,k,g,f,a,c,g,3.91,7.29,e,s,w,p,f,f,f,p,d,s
[e],7.56,x,s,u,t,a,c,w,5.26,16.39,e,s,w,p,f,f,f,w,d,u
[p],6.27,f,k,w,f,d,d,b,4.0,10.27,e,s,b,p,w,f,f,p,d,w
[p],7.11,x,t,o,t,x,c,n,6.32,14.37,e,y,w,p,f,f,f,w,d,a
[p],11.3,x,t,r,t,a,c,p,4.75,19.34,e,y,r,p,f,f,f,w,d,u
[p],16.49,s,s,y,f,a,c,w,10.51,40.64,e,s,y,p,f,f,f,b,b,u
[e],11.27,f,t,u,t,a,c,y,9.04,27.48,e,s,u,p,f,f,f,o,d,u
[e],5.08,s,s,w,t,a,c,w,4.56,7.55,e,s,w,p,f,f,f,w,d,a
[p],5.77,x,k,w,f,x,c,n,6.65,6.7,s,k,w,p,f,f,f,n,d,a
[p],1.38,x,I,y,f,e,c,n,0.11,4.84,e,p,p,p,f,f,f,w,d,a
[p],10.41,s,s,k,t,d,c,k,5.67,29.37,e,s,e,p,f,f,f,w,d,a
[p],6.61,x,y,n,t,f,f,f,8.06,14.28,e,y,y,p,f,f,f,n,d,a
[p],6.68,f,t,n,f,a,c,p,6.94,8.77,e,s,g,p,f,f,f,p,d,s
[p],5.8,f,t,g,f,a,d,w,4.75,8.6,e,t,w,p,f,f,f,w,d,a
[p],3.03,f,y,n,f,s,c,y,6.09,3.12,e,y,o,p,f,f,f,w,d,u
[e],8.37,f,h,w,f,d,c,w,4.23,5.89,e,s,w,p,f,f,f,w,d,u
[p],9.66,f,s,k,t,d,c,e,4.54,18.72,e,s,w,p,f,f,f,w,d,u
[p],1.2,s,g,n,f,a,d,p,1.98,0.65,e,y,o,p,f,f,f,w,d,a
[p],7.42,f,s,w,f,e,c,w,9.72,8.12,b,y,w,u,w,t,r,w,d,a
[p],7.26,f,t,w,f,e,c,w,10.09,8.92,b,y,w,u,y,t,r,w,d,u
[p],3.08,p,i,g,f,a,c,g,1.33,4.18,e,i,w,u,g,f,f,k,u,u
[p],5.6,f,t,o,f,e,c,y,8.38,10.73,b,s,y,u,y,t,r,w,d,u
[p],8.73,f,h,n,f,a,c,n,7.36,17.99,s,y,w,p,f,f,f,n,g,a
[p],8.83,x,y,y,t,e,c,w,9.13,8.25,b,s,y,u,y,t,r,w,u,u
[e],9.21,x,s,o,t,a,c,w,7.04,14.49,e,s,b,p,f,f,f,w,d,a
[p],8.26,x,t,n,f,s,c,n,7.77,17.68,s,y,w,p,f,f,f,n,d,a
[e],6.13,x,s,n,t,f,f,f,2.57,5.37,e,y,u,p,f,f,f,n,d,a
[p],1.85,f,i,g,f,a,c,k,0.84,2.47,e,i,w,u,g,f,f,k,d,s
[e],16.0,f,f,u,t,d,c,p,5.19,26.17,e,s,w,p,f,f,f,w,d,u
[e],5.28,s,y,p,f,d,c,y,3.62,11.09,e,s,p,p,f,f,f,y,d,u
[e],8.71,x,s,e,t,f,f,f,8.01,18.94,e,s,y,p,f,f,f,n,d,u
[p],5.68,b,y,n,f,a,c,w,4.61,4.3,e,y,w,p,y,t,c,n,d,a
[p],6.05,f,k,b,f,a,d,b,5.45,9.57,e,h,g,p,w,f,f,p,d,u
[p],4.41,x,s,y,t,e,c,w,6.29,3.95,s,y,w,p,w,t,e,w,d,u
[p],6.61,x,y,w,f,e,c,w,8.69,7.75,s,y,w,u,w,t,r,w,d,a
[p],1.87,p,i,g,f,a,c,g,0.75,2.34,e,i,w,u,g,f,f,k,u,s
[e],5.57,f,s,n,f,a,c,w,10.52,31.42,e,y,w,p,w,t,r,w,d,a
[e],5.05,x,s,k,t,f,f,f,2.28,8.52,e,y,y,p,f,f,f,n,d,u
[e],1.95,o,y,g,f,e,c,g,7.39,2.38,e,i,w,p,w,t,s,k,d,u
[p],6.2,x,t,r,t,a,c,p,3.23,14.56,e,t,r,p,f,f,f,w,d,a
[p],8.71,s,i,n,t,d,c,w,6.64,21.74,e,s,w,p,f,f,f,w,d,u
[e],7.4,f,y,y,f,a,d,y,5.45,19.58,e,s,w,p,f,f,f,w,d,u
[p],7.69,x,y,w,t,e,c,n,9.54,11.16,s,s,w,p,w,t,r,n,d,u
[p],10.71,x,y,w,f,e,c,w,14.8,12.55,b,y,w,u,w,t,l,w,d,a
[p],9.31,x,i,w,t,e,c,n,11.52,13.06,s,s,w,p,w,t,r,n,d,u
[p],11.24,s,t,k,t,a,c,w,5.06,21.41,e,s,e,p,f,f,f,w,d,a
[e],10.53,x,t,o,f,e,c,y,11.43,13.81,b,s,y,u,w,t,r,w,d,a
[p],4.89,x,k,n,f,a,c,p,4.57,8.77,e,s,w,p,f,f,f,p,d,s
[p],2.2,o,w,g,f,f,f,f,3.18,8.62,e,g,w,p,f,f,f,w,d,s
[p],9.17,x,y,w,t,e,d,y,17.63,15.95,b,t,w,u,w,t,p,w,m,u
[p],6.55,b,t,y,f,a,c,y,10.17,8.55,e,t,w,p,w,t,c,n,d,u
[e],13.18,x,s,g,f,f,f,f,11.78,23.46,e,s,w,p,f,f,f,n,d,a
[e],12.83,p,s,r,f,a,c,w,6.08,22.84,e,s,w,p,f,f,f,w,d,s
[p],3.69,f,s,b,f,a,c,n,6.74,5.65,e,s,b,p,w,t,r,b,d,s
[p],7.29,b,y,o,f,a,c,w,8.37,10.94,e,y,y,p,w,t,c,n,d,a
[e],2.87,f,y,w,f,a,c,g,7.57,4.71,e,i,w,p,w,t,s,k,d,a
[e],10.04,x,t,e,f,e,c,y,11.0,13.47,b,s,y,u,w,t,r,w,d,a
[e],7.99,p,s,b,t,a,c,p,4.52,21.15,e,s,b,p,f,f,f,w,g,u
[p],12.04,x,y,w,f,e,c,w,16.34,15.14,b,s,w,u,w,t,l,w,d,a
[e],2.43,f,s,p,f,f,f,f,2.0,5.98,e,s,e,p,f,f,f,p,d,a
[p],9.61,f,t,e,f,a,c,w,6.12,21.31,e,s,w,p,f,f,f,y,d,a
[p],7.73,x,s,n,t,d,c,w,6.63,25.17,e,s,n,p,f,f,f,y,d,a
[e],8.3,x,i,n,t,a,c,w,7.53,27.13,e,s,w,p,f,f,f,w,d,a
[e],6.23,x,t,y,t,f,f,f,7.62,4.73,e,y,n,p,f,f,f,n,d,a
[e],6.88,x,s,y,f,f,f,f,5.94,11.77,s,y,y,p,f,f,f,n,d,a
[p],6.58,s,i,w,t,d,c,n,6.28,23.67,e,s,w,p,f,f,f,w,d,u
[p],7.88,s,i,p,t,d,c,p,6.94,19.61,e,s,p,p,f,f,f,w,d,a
[p],11.96,s,s,p,t,d,c,w,5.88,24.71,e,s,p,p,f,f,f,w,d,u
[p],5.62,f,y,o,f,e,c,y,8.66,10.17,b,y,y,u,y,t,r,w,d,a
[p],10.63,x,y,o,f,x,d,o,13.14,10.2,e,f,y,p,f,f,f,w,d,a
[p],5.03,f,s,w,f,e,c,w,6.6,8.18,b,s,g,p,w,f,f,w,d,a
[p],10.2,x,y,r,t,a,c,p,5.07,16.78,e,t,r,p,f,f,f,w,d,a
[p],7.47,x,y,w,t,e,c,y,16.62,16.21,b,t,w,u,w,t,p,w,m,a
[e],10.37,x,s,u,f,a,c,w,7.66,19.09,e,s,w,p,f,f,f,w,d,a
[e],3.09,x,s,e,t,f,f,f,4.01,6.48,e,s,y,p,f,f,f,n,g,a
[e],6.04,x,s,b,t,a,c,w,4.95,8.31,e,s,w,p,f,f,f,w,d,a
[e],5.18,x,s,o,f,x,c,u,8.15,6.98,e,i,o,p,w,t,e,u,d,a
[p],6.15,x,s,b,f,a,d,b,4.24,6.86,e,h,b,p,w,f,f,p,d,a
[e],11.3,f,y,n,f,a,c,w,10.1,28.45,e,s,w,p,w,t,r,w,d,u
[e],4.55,o,y,w,f,a,c,g,9.83,5.17,e,i,w,p,w,t,s,k,d,u
[e],5.87,x,y,n,f,e,c,p,5.22,14.04,e,s,w,p,w,t,e,n,m,u
[e],5.62,f,t,w,f,d,d,w,7.06,0.39,e,s,w,p,f,f,f,w,g,a
[e],7.87,x,s,y,f,f,f,f,9.53,10.19,e,y,y,p,f,f,f,n,d,a
[e],8.84,x,y,r,t,d,c,y,2.75,16.13,e,s,n,p,f,f,f,b,d,a
[e],7.01,x,t,y,t,f,f,f,7.93,5.1,e,y,n,p,f,f,f,n,d,u
[p],6.57,b,k,w,f,x,c,w,6.59,9.09,s,k,w,p,f,f,f,n,d,u
[p],4.72,f,s,g,f,e,c,w,6.65,7.12,b,s,w,p,w,f,f,w,u,u
[p],6.72,f,t,w,f,e,c,w,11.07,11.39,b,s,w,u,w,t,r,w,d,a
[e],7.59,f,t,p,t,a,c,w,4.11,20.4,e,s,b,p,f,f,f,w,d,a
[e],2.8,x,s,n,t,a,c,p,4.68,6.62,e,s,n,p,f,f,f,w,d,a
[e],8.94,x,t,o,f,e,c,o,9.98,12.01,b,s,y,u,w,t,r,w,d,u
[p],7.79,x,s,w,t,d,c,w,7.69,17.81,e,s,w,p,f,f,f,b,d,u
[e],3.96,x,s,n,f,a,c,n,7.95,7.51,e,i,o,p,w,t,e,b,d,s
[p],3.83,x,g,n,f,a,d,p,11.61,3.28,e,y,o,p,f,f,f,w,d,a
[p],8.4,f,h,n,f,s,c,n,8.29,18.68,s,y,w,p,f,f,f,n,g,a
[p],6.59,f,s,b,t,d,c,w,7.99,7.51,e,s,b,p,f,f,f,b,d,u
[e],9.5,f,s,n,t,d,c,w,8.44,15.3,e,s,b,p,f,f,f,w,d,u
[p],12.17,x,t,g,t,d,c,w,7.51,21.38,e,s,y,p,f,f,f,y,d,a
[e],4.32,o,y,g,f,a,c,g,7.89,4.76,e,i,w,p,w,t,s,k,d,a
[e],5.25,x,s,w,f,d,c,w,4.8,0.4,e,i,w,p,f,f,f,w,d,w
[e],5.72,f,t,o,t,a,c,o,5.87,15.97,e,t,o,p,f,f,f,y,d,u
[e],4.71,s,t,o,t,a,c,o,6.22,16.27,e,t,o,p,f,f,f,w,d,a
[e],12.25,f,s,w,t,e,c,n,12.34,11.21,s,k,w,p,y,t,r,n,d,u
[p],8.85,f,h,n,f,a,c,n,7.54,17.4,s,y,w,p,f,f,f,n,g,u
[p],9.99,s,s,e,t,d,c,w,3.95,18.51,e,s,p,p,f,f,f,y,d,u
[e],10.1,p,y,r,f,e,c,w,5.6,32.66,e,i,w,p,f,f,f,w,d,u
[p],15.32,s,s,o,f,d,c,o,11.55,14.83,e,s,o,p,f,f,f,y,d,u
[p],17.11,x,s,n,f,a,c,w,11.25,38.63,e,s,y,p,f,f,f,b,b,a
[e],13.34,f,s,w,t,e,c,n,13.34,10.67,s,s,w,p,y,t,r,n,d,a
[p],7.83,x,y,r,t,d,c,p,4.32,17.05,e,t,r,p,f,f,f,w,d,a
[e],6.59,x,i,n,f,d,c,g,6.07,10.9,s,s,w,p,f,f,f,p,l,u
[p],6.65,x,s,n,t,e,c,n,5.44,6.94,b,s,w,p,w,t,r,n,d,u
[p],7.08,x,s,w,f,e,c,w,10.83,10.81,s,s,w,u,w,t,r,w,d,a
[e],8.63,x,s,n,f,f,f,f,14.29,14.76,e,g,n,p,f,f,f,n,d,u
[e],11.14,x,t,w,f,s,c,w,7.37,18.27,e,s,w,p,w,t,l,w,d,a
[e],6.25,s,t,o,t,d,c,o,5.47,14.17,e,t,o,p,f,f,f,y,d,u
[e],16.3,x,s,b,f,f,f,f,13.03,30.82,e,s,w,p,f,f,f,n,d,a
[p],6.44,x,s,n,t,e,c,n,5.72,7.33,b,s,w,p,w,t,r,n,d,a
[e],5.65,x,t,o,t,d,c,o,6.02,15.76,e,t,o,p,f,f,f,y,d,a
[p],8.18,x,k,w,f,x,c,n,4.76,7.33,s,k,w,p,f,f,f,n,d,a
[p],4.04,b,k,b,f,e,d,p,6.57,6.73,e,g,b,p,f,f,f,p,d,s
[p],13.63,x,s,o,f,d,c,o,14.47,17.36,e,s,o,p,f,f,f,y,g,u
[p],7.87,x,y,n,f,x,d,b,7.18,7.52,e,f,o,p,f,f,f,w,d,s
[p],10.44,x,t,r,t,a,c,p,5.3,20.04,e,t,r,p,f,f,f,w,d,u
[p],5.44,f,t,w,f,e,c,w,9.59,8.09,b,s,w,u,w,t,r,w,d,a
[e],4.14,x,s,y,f,e,c,p,8.12,9.22,e,k,w,p,f,f,f,p,d,a
[e],8.47,f,w,o,t,a,c,w,6.52,11.16,e,g,b,p,f,f,f,w,d,a
[p],4.25,f,y,w,f,s,c,w,3.97,13.59,s,s,w,p,f,f,f,w,d,s
[p],7.38,b,y,n,f,a,c,w,7.67,9.11,e,k,y,p,w,t,c,n,d,a
[p],13.44,x,s,p,t,a,c,b,4.75,17.31,e,s,p,p,f,f,f,w,d,u
[p],6.0,x,g,o,f,a,d,p,11.01,4.25,e,y,o,p,f,f,f,w,d,a
[p],3.36,o,w,k,f,f,f,f,3.58,12.33,e,g,w,p,f,f,f,w,d,s
[p],2.89,f,g,n,f,x,d,g,7.07,2.98,r,f,g,p,f,f,f,w,d,u
[e],21.91,x,t,e,t,a,c,y,8.99,27.81,e,s,u,p,f,f,f,o,d,u
[e],14.18,x,s,g,f,f,f,f,12.2,21.78,e,s,w,p,f,f,f,n,d,u
[p],6.79,f,y,w,f,e,c,w,9.7,11.17,s,s,w,u,w,t,r,w,d,a
[p],6.63,f,s,n,t,d,c,w,6.95,7.86,e,s,b,p,f,f,f,b,d,u
[e],10.56,p,s,r,f,x,c,w,6.46,29.9,e,s,w,p,f,f,f,w,d,a
[p],4.64,x,s,n,t,a,c,b,6.39,6.46,e,s,b,p,f,f,f,b,d,a
[p],5.9,x,t,b,f,e,c,w,7.1,9.71,b,i,w,u,w,t,e,w,d,a
[p],7.06,x,y,r,t,a,c,p,3.68,15.83,e,y,r,p,f,f,f,w,d,u
[e],2.75,f,s,p,f,f,f,f,2.27,8.09,e,s,e,p,f,f,f,w,d,a
[p],4.21,x,s,b,f,a,c,w,6.85,7.74,e,s,b,p,w,t,r,b,d,s
[p],4.01,c,h,g,f,x,c,w,7.19,3.52,e,i,w,p,f,f,f,w,d,s
[p],12.39,x,t,n,t,d,c,n,7.63,20.49,e,t,n,p,f,f,f,y,d,a
[p],6.67,s,s,p,f,x,c,b,4.65,6.83,e,k,n,p,f,f,f,w,u,u
[p],8.75,x,t,b,f,e,c,w,11.48,12.09,b,y,w,u,w,t,r,w,d,u
[e],11.96,x,s,w,t,e,c,p,12.93,14.07,s,k,w,p,w,t,r,n,d,a
[p],0.38,p,g,g,f,a,c,g,0.33,1.26,e,i,w,u,g,f,f,k,u,a
[p],9.02,x,i,n,t,e,c,n,12.98,13.24,s,s,w,p,w,t,r,n,d,u
[e],7.3,o,w,n,t,f,f,f,7.97,54.63,e,w,w,p,f,f,f,w,d,s
[e],3.28,x,s,e,t,f,f,f,5.56,8.5,e,s,y,p,f,f,f,n,g,a
[e],6.85,x,s,y,f,f,f,f,9.81,10.48,e,t,y,p,f,f,f,n,d,u
[e],15.96,f,t,w,f,a,c,w,8.87,33.22,e,s,w,p,w,t,l,w,d,u
[p],22.01,x,y,n,t,e,c,r,18.55,20.48,e,s,n,p,w,t,l,r,m,a
[e],13.9,x,s,w,t,e,c,n,15.42,19.2,s,s,w,p,w,t,r,n,d,a
[e],4.12,s,t,o,t,a,c,o,5.42,13.08,e,t,o,p,f,f,f,y,d,a
[e],6.65,x,s,n,f,f,f,f,6.79,11.79,s,y,n,p,f,f,f,n,d,a
[e],7.5,o,w,e,t,f,f,f,8.97,53.08,e,w,w,p,f,f,f,w,d,s
[p],17.09,x,s,n,f,a,c,w,12.31,41.16,e,s,y,p,f,f,f,b,b,a
[e],3.12,x,s,e,t,d,c,w,3.89,4.88,e,s,e,p,f,f,f,y,d,u
[p],3.23,f,g,b,f,x,d,w,6.72,3.03,r,f,g,p,f,f,f,w,d,u
[e],9.84,x,t,o,f,e,c,o,11.16,11.19,b,s,y,u,w,t,r,w,d,a
[p],17.93,f,s,n,t,e,c,w,17.76,22.27,e,s,n,p,w,t,l,r,m,a
[e],4.07,f,h,b,f,d,d,w,5.11,0.2,e,s,w,p,f,f,f,w,g,u
[e],5.33,f,s,n,f,d,c,g,4.74,9.13,s,s,w,p,f,f,f,p,l,a
[e],4.42,f,k,y,f,a,c,e,3.83,3.15,e,k,y,p,y,t,e,n,d,a
[e],9.81,x,s,o,t,d,c,w,8.43,18.48,e,s,b,p,f,f,f,w,d,a
[e],9.76,f,s,n,t,d,c,w,8.43,15.6,e,s,b,p,f,f,f,w,d,u
[p],17.3,x,y,n,t,e,c,n,12.02,18.27,e,s,w,p,w,t,l,r,g,u
[p],8.91,f,t,k,t,a,c,e,3.49,18.38,e,s,w,p,f,f,f,w,d,a
[p],4.89,x,y,w,t,e,d,w,12.74,14.93,b,t,w,u,w,t,p,w,m,a
[e],5.14,f,s,e,f,a,c,y,4.19,0.72,s,s,w,p,f,f,f,y,d,a
[e],6.23,f,k,y,f,a,c,e,7.07,8.64,e,k,y,p,y,t,e,n,d,a
[e],5.58,x,s,o,f,a,c,o,6.25,7.01,e,s,w,p,f,f,f,n,d,u
[p],5.65,x,s,w,f,d,d,b,5.12,7.2,e,s,g,p,w,f,f,p,d,w
[p],7.02,b,k,w,f,x,c,n,6.49,9.33,s,k,w,p,f,f,f,n,d,a
[p],0.48,c,s,o,f,d,d,w,1.83,0.81,e,s,o,p,f,f,f,w,d,a
[e],7.39,x,i,n,f,d,c,g,6.65,13.18,s,s,w,p,f,f,f,p,l,u
[e],7.28,f,i,g,f,a,c,g,6.53,13.62,s,s,w,p,f,f,f,p,d,u
[p],7.75,x,y,n,t,e,c,n,10.51,12.42,s,s,w,p,w,t,r,n,d,u
[e],5.72,s,t,o,t,d,c,o,5.75,13.88,e,t,o,p,f,f,f,y,d,a
[e],8.27,s,w,o,t,a,c,w,6.74,9.09,e,s,b,p,f,f,f,w,d,a
[e],7.89,f,s,o,t,a,c,w,7.8,15.25,e,g,b,p,f,f,f,w,d,a
[p],2.4,x,w,w,f,e,c,n,0.11,5.39,e,p,p,p,f,f,f,w,d,a
[p],6.22,x,t,o,t,x,c,n,6.15,15.83,e,y,o,p,f,f,f,w,d,a
[p],7.39,x,s,b,t,a,c,b,7.8,9.11,e,s,b,p,f,f,f,b,d,u
[p],6.83,s,t,n,t,d,c,w,6.4,19.97,e,s,y,p,f,f,f,w,d,a
[p],6.76,b,y,o,f,a,c,y,6.61,5.25,e,t,w,p,w,t,c,n,d,u
[p],4.66,x,y,b,f,e,c,w,6.41,10.13,b,i,w,u,w,t,e,w,d,a
[p],4.08,b,y,n,t,e,c,w,7.65,5.58,s,s,n,p,w,t,e,w,d,a
[e],6.69,f,y,y,f,d,d,y,5.23,16.5,e,s,w,p,f,f,f,w,d,a
[p],7.96,f,k,b,f,d,d,b,4.95,7.72,e,s,b,p,w,f,f,p,d,u
[p],15.12,x,s,n,f,a,c,w,13.28,55.66,e,s,n,p,f,f,f,b,b,u
[e],6.96,c,g,n,f,e,c,w,18.74,16.7,e,k,w,u,w,f,f,w,g,s
[p],7.22,f,y,w,f,e,c,w,9.01,11.17,s,s,w,u,w,t,r,w,d,a
[e],6.73,x,h,b,f,d,c,w,2.71,3.6,e,s,w,p,f,f,f,w,d,u
[p],4.77,x,k,n,f,a,c,p,4.34,6.88,e,s,w,p,f,f,f,p,d,s
[e],14.21,x,s,g,f,f,f,f,11.25,28.68,e,s,w,p,f,f,f,n,d,a
[p],0.86,x,s,o,f,d,d,o,4.1,1.37,e,s,o,p,f,f,f,w,d,s
[p],4.56,x,s,n,t,e,c,n,6.16,7.25,b,s,w,p,w,t,r,n,d,u
[p],8.23,x,t,y,t,d,c,w,7.06,23.01,e,s,w,p,f,f,f,w,d,u
[p],5.57,x,s,n,t,a,c,w,8.49,7.62,e,s,b,p,f,f,f,b,d,u
[p],4.76,x,y,b,f,e,c,w,5.95,7.51,b,i,w,u,w,t,e,w,g,u
[p],5.83,x,t,w,f,d,d,w,4.77,6.41,e,t,w,p,f,f,f,w,d,a
[p],7.15,x,t,b,f,e,c,w,10.65,10.53,b,y,w,u,w,t,r,w,d,a
[p],12.28,x,s,n,t,d,c,w,6.51,24.04,e,t,n,p,f,f,f,y,d,u
[p],2.3,f,g,b,f,s,d,g,6.85,3.08,r,f,g,p,f,f,f,w,d,a
[e],10.35,x,t,e,f,e,c,o,10.94,10.61,b,s,y,u,w,t,r,w,d,u
[e],2.08,x,s,o,f,d,d,o,7.21,5.22,e,s,y,p,f,f,f,w,d,u
[e],2.43,x,s,e,f,d,d,y,5.32,4.03,e,s,y,p,f,f,f,w,d,u
[e],2.09,x,s,n,t,a,c,p,2.24,4.49,e,s,n,p,f,f,f,y,d,s
[p],0.69,c,s,o,f,d,d,o,2.79,1.21,e,s,o,p,f,f,f,w,d,u
[p],7.04,x,s,w,f,e,c,w,9.92,11.99,s,s,w,u,w,t,r,w,d,a
[p],5.36,x,t,y,t,x,c,y,3.84,9.63,e,s,n,p,f,f,f,b,d,u
[p],6.88,x,y,w,f,e,c,w,9.44,10.27,s,s,w,u,w,t,r,w,d,a
[p],6.44,x,s,w,t,e,c,y,15.08,16.66,b,t,w,u,w,t,p,w,m,u
[e],4.12,x,s,u,f,a,c,y,3.65,1.03,s,s,w,p,f,f,f,y,d,a
[p],7.84,f,y,w,f,e,c,w,10.4,12.85,s,y,w,u,w,t,r,w,d,a
[e],8.29,o,w,n,t,f,f,f,8.7,49.94,e,w,w,p,f,f,f,w,d,s
[p],6.54,f,s,w,f,e,c,w,9.64,8.24,b,s,w,u,w,t,r,w,d,u
[p],8.74,x,y,r,t,a,c,p,4.31,14.81,e,t,r,p,f,f,f,w,d,a
[e],8.72,f,s,n,t,a,c,p,5.26,28.35,e,s,p,p,f,f,f,w,g,a
[e],11.74,x,s,y,f,f,f,f,8.75,24.07,c,s,n,p,f,f,f,y,d,u
[e],6.87,x,t,y,t,d,c,y,4.45,17.64,e,s,n,p,f,f,f,b,d,a
[p],8.13,s,i,y,t,d,c,y,7.19,23.58,e,s,n,p,f,f,f,w,d,u
[p],7.12,x,y,r,t,d,c,p,4.37,14.83,e,t,r,p,f,f,f,w,d,a
[e],7.38,f,y,b,f,a,c,w,6.51,20.86,e,i,n,p,w,t,e,w,d,a
[p],2.48,b,i,g,f,a,c,g,1.3,2.85,e,i,w,u,g,f,f,k,u,s
[e],5.13,x,s,n,f,x,c,g,7.27,6.46,e,i,o,p,w,t,e,u,d,a
[p],15.04,x,t,e,f,x,d,b,11.81,10.95,e,f,o,p,f,f,f,w,d,u
